,Herbivore.Insectivore.Rho,Herbivore.Insectivore.P,Herbivore.Insectivore.p.adj,Herbivore.Omnivore.Rho,Herbivore.Omnivore.P,Herbivore.Omnivore.p.adj,Insectivore.Omnivore.Rho,Insectivore.Omnivore.P,Insectivore.Omnivore.p.adj,Herbivore.Vertivore.Rho,Herbivore.Vertivore.P,Herbivore.Vertivore.p.adj,Insectivore.Vertivore.Rho,Insectivore.Vertivore.P,Insectivore.Vertivore.p.adj,Omnivore.Vertivore.Rho,Omnivore.Vertivore.P,Omnivore.Vertivore.p.adj,Carnivore.Herbivore.Rho,Carnivore.Herbivore.P,Carnivore.Herbivore.p.adj,Carnivore.Omnivore.Rho,Carnivore.Omnivore.P,Carnivore.Omnivore.p.adj
UCMA,-2.07106296319016,0.230117474581051,0.941485487442608,0.721246732382252,1,1,2.67481445024519,0.0448623720250187,0.584652980343423,-0.529245726512164,1,1,1.07760327677544,1,1,-1.05610924596011,1,1,1.7769984767101,0.226705471379687,0.676376655594415,2.44983350889449,0.0428766849120637,0.493332273159662
GLIPR1L1,1.2365997963834,1,1,2.53402636070867,0.06765614927195,1,0.952539367660933,1,1,2.80244703245905,0.0304299262544783,0.354727156889998,1.72838507702192,0.503515254844079,1,1.09535942787273,1,1,-2.27684692611643,0.0683861045035315,0.31182068799149,0.230436857438564,1,1
ID4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCM10,0.795644086786556,1,1,-0.741901371697229,1,1,-1.3910298444243,0.985298261562465,1,-0.762434494673235,1,1,-1.2726470113836,1,1,-0.214256631452053,1,1,-0.265465850015109,1,1,-0.960244250912071,1,1
SEPTIN8,-0.869306048797601,1,1,-0.942128343005226,1,1,-0.0475179574291451,1,1,1.17737867985083,1,1,1.72937152392351,0.502455738708238,1,1.78573614636374,0.444851938960351,1,0.150386387594402,1,1,-0.793245105255889,1,1
ESD,1.44890945700141,0.884177218706872,1,0.270840067087482,1,1,-1.12146644362107,1,1,1.59919354316478,0.658665627502542,1,0.514111650554138,1,1,1.36821715776026,1,1,-1.85626088981069,0.190249142456929,0.60548857512379,-1.45588824330904,0.436270548626892,1
TMEM240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZFC3H1,-0.681251545581351,1,1,0.394657865071927,1,1,0.990049087487645,1,1,2.45442564940535,0.0846659051038175,0.632380101965665,2.79738927365361,0.0309104532048725,0.677770434454207,2.09354834547142,0.217801398671994,1,-0.516247900920319,1,1,-0.0856906310935999,1,1
OPTN,1.11589005693575,1,1,0.782034965789074,1,1,-0.352139083912731,1,1,0.0591901867196665,1,1,-0.719357788310718,1,1,-0.469235132333299,1,1,-0.890112381461666,1,1,-0.0632677396499725,1,1
ATAD3A,-0.450624817471807,1,1,-0.137698741972003,1,1,0.295007418376923,1,1,0.393229452207895,1,1,0.726422743926833,1,1,0.482824907351083,1,1,0.127223258376021,1,1,-0.0234844201115803,1,1
ATAD3C,3.00951314811113,0.0157000051721729,0.17015901559436,1.71368730345387,0.519517019646077,1,-1.49014747185012,0.817112786449617,1,4.51839519817525,3.73860611077843e-05,0.00800483888730736,1.54469690712507,0.73451756009451,1,3.07633425553472,0.0125737665175815,0.788511161052901,-4.60260650013817,1.25170825665861e-05,0.000802698038436716,-2.70069785797066,0.0207582499093888,0.353172673628445
HAO1,1.69444356544751,0.54108616201127,1,-0.691789930393939,1,1,-2.20665887016555,0.164027404478406,1,0.731342711990198,1,1,-0.516387683234245,1,1,1.18628970914368,1,1,-1.63180577976456,0.308161222121457,0.821866634491028,-2.18467924646479,0.08673711871832,0.684862596229766
CCL19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CYP4V2,-2.36174073151184,0.109136148910951,0.589076010674441,-0.412146817305718,1,1,1.84019856152067,0.394434546639042,1,-2.32795633590228,0.119486534023827,0.776455388773549,-0.474160639590437,1,1,-1.9423800649845,0.312546640833905,1,2.87015115826374,0.0123082685301337,0.10109352904389,2.23914153568026,0.0754401253328913,0.641754263461092
RAD50,2.24831769346625,0.14733563565284,0.709350808494977,1.177689923367,1,1,-1.0720226106016,1,1,-1.12958739413984,1,1,-2.7812552344038,0.032489487754225,0.700111116864752,-1.97093640717765,0.292386900863791,1,-1.06228709502165,0.864316113379957,1,0.186780700106664,1,1
CCDC3,-0.846527177058914,1,1,-0.942795044659848,1,1,-0.0568475288795948,1,1,0.661103511617375,1,1,1.1847318974257,1,1,1.24612704564937,1,1,0.379156585862774,1,1,-0.5596085271125,1,1
BMP2,0.972474671642965,1,1,2.0199770455413,0.260314611546919,1,0.965861848104691,1,1,1.40609542559168,0.95817474329242,1,0.661857503788292,1,1,-0.082494689820091,1,1,-1.37849486185642,0.504151659465254,1,0.774462945585239,1,1
ACCSL,1.32002160715313,1,1,0.670624921463409,1,1,-0.59367748516691,1,1,0.0628141070604826,1,1,-0.961834312043474,1,1,-0.453570177413044,1,1,-0.963166873232322,1,1,-0.175536954057415,1,1
GALT,-0.858606384226904,1,1,-1.6009771603223,0.656291867563258,1,-0.609496547751943,1,1,0.336037227568376,1,1,0.933252888608548,1,1,1.44431423717604,0.891903616532245,1,0.492022703581718,1,1,-1.10710882173285,0.80474064570227,1
C4orf47,1.41698085915744,0.938931142519301,1,1.38526106311636,0.995835930422824,1,-0.1083712275653,1,1,2.84397702208248,0.0267325565228412,0.326494204177176,1.64984495253835,0.593847911747079,1,1.78445775032183,0.446095885361978,1,-2.4110305255365,0.047722550948241,0.247240823168951,-0.873630452148727,1,1
LRRN4,1.50078843147398,0.800461750682722,1,0.222547699083172,1,1,-1.19677447160445,1,1,1.80151363016058,0.429731765552195,1,0.65966078579074,1,1,1.57950955235501,0.685315363315295,1,-1.97180555807621,0.145895422859302,0.511998764131592,-1.58967969642511,0.335721067638747,1
CRLS1,0.0772224294620606,1,1,1.61370728056407,0.639545604036571,1,1.39602221190806,0.976246838932366,1,2.14818723147477,0.190193307816242,1,1.98622038489185,0.282053149977765,1,0.936535449975043,1,1,-0.992455674700908,0.962925874978093,1,0.694545511010753,1,1
ALKBH6,2.78721237945543,0.0318981745806354,0.267585381479705,0.892474204489261,1,1,-1.79431655336141,0.436575944755724,1,3.80439592815635,0.000852903959605775,0.0441853379785213,1.78877212453275,0.441909131760261,1,3.09970609597304,0.0116227653840284,0.771319624909992,-3.82564180188131,0.000391295485793784,0.00940722455832182,-2.65463156356106,0.0238185217587482,0.381111405731554
SDHAF1,-0.662226681659471,1,1,-0.820676105586543,1,1,-0.12638024028976,1,1,-0.901142725686788,1,1,-0.3625534730843,1,1,-0.267340284862597,1,1,0.91477897367417,1,1,0.0261648228108199,1,1
DVL1,-2.72103241986395,0.0390470272607133,0.303647052919887,-1.09227198020193,1,1,1.4982416942713,0.804422799145769,1,-2.55191594518531,0.0642794167231078,0.54339690526062,-0.440960354433976,1,1,-1.62880377651048,0.620127389946647,1,3.22599070790345,0.00376612297866411,0.0448883569641252,1.82234393922269,0.205208445282969,1
DHRS13,1.97940736500297,0.286620959741325,1,0.85249273581611,1,1,-1.05961016796572,1,1,1.36502859756461,1,1,-0.126133241430875,1,1,0.700612877381806,1,1,-2.13561403370917,0.0981326597831549,0.394053704229602,-1.10137220555814,0.812204091424972,1
ARID3C,1.49647946970575,0.80717252409904,1,2.04526580801292,0.24497195818162,1,0.41250717894656,1,1,1.76012371927297,0.470320991514612,1,0.545038461783553,1,1,0.229772970114397,1,1,-1.95512201336414,0.151706011707621,0.526480206217522,0.198776049551503,1,1
NPHS1,3.53479324210017,0.00244856605027327,0.0492628894021509,0.600146878982394,1,1,-2.70247447816023,0.0412952808319271,0.561443998819925,3.21229408511897,0.00790077037992494,0.161397571196604,0.424989119102445,1,1,2.60651421007032,0.0548814170910721,1,-4.16196251415009,9.46572465430816e-05,0.00354221107637278,-3.15348003733462,0.00484008787776097,0.17170297563518
FCSK,1.2696851108548,1,1,-0.0992252828693897,1,1,-1.27991334437123,1,1,1.61300321890342,0.640462850774836,1,0.559590026219311,1,1,1.6199133709849,0.631505323075973,1,-1.72428633179526,0.253968496584948,0.727438682907756,-1.69108980130689,0.272458958285292,1
PGPEP1L,0.522654144095866,1,1,-0.837091933224046,1,1,-1.16432522666882,1,1,0.74211541976164,1,1,0.283924724525623,1,1,1.27016869882238,1,1,-0.770500490163054,1,1,-1.46448501989946,0.429184419418092,1
TAB3,-3.06831716693252,0.0129160806040047,0.148999503939004,0.847888901040799,1,1,3.62024434987361,0.00176594959163072,0.0999310435058173,-0.0979398048865844,1,1,2.05132223362446,0.241413460004375,1,-0.678758865251482,1,1,2.42982861703286,0.0453178918124272,0.239704012878845,3.06110136434928,0.00661573271854816,0.202190804836118
ATL2,-3.54224052189827,0.00238046122982582,0.0482453374558092,-0.156453162034901,1,1,3.08514887388262,0.0122070173641142,0.286998840849079,-2.18756394758922,0.172208282273884,0.964443546506241,0.219325223747758,1,1,-1.98776294322556,0.281027483353752,1,3.74728162765638,0.000536284034163582,0.0118519561364635,3.21304641963116,0.00394005183369043,0.153548667607517
CHGB,-0.385200039997289,1,1,0.47287694529798,1,1,0.771166015277391,1,1,3.6516612699127,0.00156329640670711,0.0618490802064397,3.6807241273559,0.00139543516216081,0.203428796822394,3.13696485497602,0.0102423953067235,0.744417389308914,-1.3928907469276,0.490958492860152,1,-0.792023560626423,1,1
CXorf21,-1.52010364347935,0.770909574295572,1,-0.362805972198647,1,1,1.08645033490334,1,1,-2.68314675476593,0.0437597869158449,0.439590947196143,-1.42189400484786,0.930342143226998,1,-2.3042955582015,0.127236348808577,1,2.37979488232068,0.0519668317092191,0.26168264316394,1.82500019257521,0.204003000837185,1
NR0B1,0.190604465253949,1,1,1.59499567379033,0.664279219311201,1,1.19749088421355,1,1,-0.135719053153334,1,1,-0.267713844411675,1,1,-1.30628982030081,1,1,-0.0661177094125168,1,1,1.48204816389245,0.41498243973001,1
IL1RAPL1,-1.40359739605924,0.962632625824869,1,-0.246222132387112,1,1,1.0212474418586,1,1,0.46708040516172,1,1,1.41082645885372,0.949774744614589,1,0.611228601314465,1,1,0.911936069586776,1,1,0.55127654861835,1,1
C11orf91,-0.231133547443945,1,1,1.04012018634097,1,1,1.12809977388037,1,1,1.00784773335008,1,1,1.10236672118923,1,1,0.212207108294045,1,1,-0.314145031152515,1,1,0.728198713986081,1,1
GPCPD1,1.01854658048193,1,1,2.47452651253714,0.0800477508727796,1,1.27206373602504,1,1,3.78926542332164,0.000906560462253571,0.0457797771477409,2.93915526478159,0.0197464896247877,0.553861102622909,2.08407956961306,0.222917580577705,1,-2.39164594875434,0.0503190412109036,0.256396445640346,0.183713348335539,1,1
NRCAM,-2.2147269125725,0.160672886774511,0.749407121149772,-2.06126591541342,0.235666068446551,1,0.20268811684066,1,1,-4.03163791629988,0.000332336863005335,0.0269426393046163,-2.19254015024795,0.17004316370347,1,-2.38959647810363,0.101201359057993,1,3.52022495747078,0.00129354278433544,0.0221446791118709,1.21308005030146,0.675297649531382,1
PUSL1,0.0991331780201297,1,1,0.82756020074069,1,1,0.642148315538862,1,1,1.81363276337305,0.418405696981735,1,1.62059976820841,0.630621011929823,1,1.14722941271965,1,1,-0.931001855304604,1,1,-0.0418509083229601,1,1
ARX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RBM24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POLA1,-0.308709353349699,1,1,1.60959609059165,0.644916373466773,1,1.71994979600696,0.512649406531195,1,0.734689288389927,1,1,0.914433396837649,1,1,-0.484532503700153,1,1,-0.130457413949178,1,1,1.46955408831924,0.425047687681032,1
FABP9,-0.226410292172132,1,1,1.52292015212485,0.766672100144726,1,1.52897103141078,0.757629753125171,1,1.94587856565167,0.310015969460029,1,1.96616963705313,0.295674111226595,1,0.889638194349312,1,1,-0.702868334466502,1,1,0.79408035962199,1,1
FAM219A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NGRN,1.59922964887536,0.658617508349359,1,-0.814395927004078,1,1,-2.20206217788237,0.16596550005668,1,-0.210157992732713,1,1,-1.41557424445643,0.941401179305963,1,0.41219578738923,1,1,-1.05206266374018,0.878312401574805,1,-1.75835192576594,0.236062942741592,1
KCTD4,-3.52004342466899,0.00258885690125226,0.0509617500246507,-2.69366533655826,0.0424026508034513,0.952524231170225,0.742621265441398,1,1,0.161026333537747,1,1,2.5229447761983,0.0698260051604141,0.964865019634443,1.97801737458801,0.287560479791993,1,2.77291248351981,0.0166671179309687,0.122929291863741,-0.156859752428378,1,1
PCYT1B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GPALPP1,0.612098593201635,1,1,-1.26497988426271,1,1,-1.69911692031491,0.53578293539405,1,2.05263788526999,0.240646262219907,1,1.46361293115808,0.859798424074159,1,2.88126114909005,0.0237652387399651,0.973855329568296,-1.43916365545382,0.450312480369692,1,-2.57679003181717,0.0299167517580795,0.421518044574125
CD83,-0.953650871416048,1,1,-0.760076281385561,1,1,0.19591974688228,1,1,-2.10594871798788,0.211252842961396,1,-1.34411795850452,1,1,-1.50555615986013,0.793086898961393,1,1.6587529175492,0.291496773950234,0.795309198163129,0.774573171914368,1,1
PCNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NUFIP1,1.29649117465077,1,1,-0.276543722566709,1,1,-1.46223009764863,0.862068999272167,1,0.873416241596168,1,1,-0.124849465420742,1,1,1.0349092281434,1,1,-1.38974676956689,0.49381736174459,1,-1.55595465181367,0.359156628538394,1
ELP4,2.55149585029046,0.0643569608604781,0.420450528269674,0.916284763899868,1,1,-1.52122337622984,0.769222746921359,1,1.4915403517931,0.814918111528482,1,-0.357530728721716,1,1,0.794230523784336,1,1,-2.64459549312456,0.024536587555173,0.159392222014254,-1.49945965562657,0.40126328243298,1
MCUR1,1.47442759866177,0.842198988966295,1,1.12338051196319,1,1,-0.348880966396737,1,1,1.9959842797716,0.275613803672341,1,0.867513517764779,1,1,1.14156878293493,1,1,-2.02611409007859,0.128259283595068,0.470548393235298,-0.745553621183251,1,1
KIF24,3.52099198706668,0.00257961365030453,0.050913427308642,-0.0520085957321753,1,1,-3.34025694834294,0.00502205457027556,0.176418778815301,0.809043415539724,1,1,-1.82435618349833,0.408589449908956,1,0.812820592499367,1,1,-3.02179296587052,0.00753847045811703,0.0716417274822699,-2.83312119978761,0.0138287714799949,0.293514207678646
B3GALT6,0.564633645617227,1,1,1.89750161775743,0.346570592850669,1,0.972470423373634,1,1,3.72511757646105,0.0011713452435566,0.0530750331204287,2.94961367619754,0.0190902900531865,0.545519682270598,2.42417710137765,0.0920587261838563,1,-2.29551473833054,0.065110928281506,0.301056254953634,-0.450749819217219,1,1
C4orf46,0.00753099371320758,1,1,1.63397483117125,0.613584813098594,1,1.50508674719036,0.79381065477644,1,-1.16326599677233,1,1,-1.11687805829135,1,1,-2.33209665438674,0.118173642126301,1,0.525904344658024,1,1,2.15732026473699,0.0929421573364155,0.704388895449621
LGR4,1.31349065847857,1,1,2.16271925323045,0.183376676083847,1,0.75846042781807,1,1,-0.791958290320587,1,1,-1.67253641895719,0.566511555608008,1,-2.26360072871132,0.141592097987353,1,-0.669729349217436,1,1,1.52855944414785,0.379121089406208,1
ECHDC3,0.408949177984811,1,1,-1.33454454103323,1,1,-1.56754059191167,0.701930315421842,1,0.109467431256296,1,1,-0.142050318723074,1,1,0.882286565295334,1,1,-0.383672121483925,1,1,-1.62105428855629,0.315017988754347,1
DNAJC15,-0.443918113376794,1,1,0.987712959528314,1,1,1.27798776800667,1,1,1.81246131959753,0.419489672636729,1,2.00165045057748,0.271934033708193,1,1.03166838691685,1,1,-0.536424098199603,1,1,0.469281566268337,1,1
APOO,-1.65309287642785,0.589871777402657,1,-0.952984575118538,1,1,0.672290435080286,1,1,0.488993865954459,1,1,1.59334211324462,0.66650078437485,1,1.10853206432155,1,1,1.07364002077598,0.848952159683543,1,0.0485866384614338,1,1
TNFRSF4,-3.11706124830098,0.010959817089167,0.134641487581904,-0.371976732286207,1,1,2.54229982568694,0.066075396617096,0.715659422475645,0.306690833106301,1,1,2.64350954106267,0.0492308718646036,0.846748413102436,0.566559215711143,1,1,2.11449815099763,0.103418227569466,0.40850063777505,1.54006968774987,0.370630102777424,1
USP6NL,0.421572149131175,1,1,-1.45194990893045,0.87909320233116,1,-1.71301341007057,0.520260435321739,1,-0.289621956333215,1,1,-0.577425210013675,1,1,0.751805220687293,1,1,-0.191112349484102,1,1,-1.61750069967167,0.317310734315126,1
VIT,-1.50342673007356,0.79637422782471,1,-1.42823398014395,0.919347138834034,1,0.142396437322611,1,1,-1.33102131626204,1,1,-0.185328624627345,1,1,-0.299967850848553,1,1,1.75219334856089,0.239221700977153,0.698151083767984,0.23924432246141,1,1
FEZ2,-2.57623601991038,0.0599294647870053,0.40077662586049,-3.36810658887909,0.00454117973666834,0.380506127571171,-0.587902695189364,1,1,0.718122620610974,1,1,2.53943727558565,0.0666185716618067,0.94764917657322,3.0713982673977,0.0127835252462009,0.788511161052901,1.61338469065734,0.319982871322655,0.841658714648162,-1.81729475843305,0.207515976396041,1
DNAJC2,1.39800040293199,0.972677677133317,1,-1.42855937564217,0.918785504522686,1,-2.53725108821845,0.0670360730983349,0.719271170582992,2.98652397255167,0.0169301228580664,0.251902760540952,1.85504170676631,0.381541626260329,1,3.79041770392586,0.000902364940493573,0.368373621839606,-2.42278736681827,0.0462058164007476,0.242447613995669,-3.5386645888856,0.0012064694619499,0.0961179955900008
TNFRSF18,-0.634686968676955,1,1,-0.688354463490233,1,1,0.00217504728704192,1,1,1.9312486913424,0.320713830997924,1,2.23867335681813,0.151063063942065,1,2.34658396324764,0.113678381249658,1,-0.551928815840524,1,1,-1.17314367876889,0.722214579519326,1
SAT1,-0.577887238115178,1,1,0.983338429873978,1,1,1.39575917403445,0.976722169614093,1,1.27438339219523,1,1,1.59551506721662,0.663582620307165,1,0.507304687246631,1,1,-0.109792121928576,1,1,0.861269864509342,1,1
GFOD1,-0.61762493591771,1,1,-1.31754475524933,1,1,-0.585678711140933,1,1,-0.75801248730238,1,1,-0.304338170158994,1,1,0.112268112401684,1,1,0.81614342262997,1,1,-0.507082467688555,1,1
TBC1D7,-0.336873087473346,1,1,-1.2984979059313,1,1,-0.860168692460536,1,1,-0.0226564985089397,1,1,0.20649200570369,1,1,0.846682752286823,1,1,0.276242034375405,1,1,-1.01512249029145,0.930142326332828,1
ACOT9,1.37850612558342,1,1,1.54477716075084,0.734401041157777,1,0.0983866487220624,1,1,2.62937870927978,0.0513246242909925,0.48088723482509,1.4169545435754,0.938977307920238,1,1.36680777857349,1,1,-2.29815773994005,0.0646584388761396,0.299556818084393,-0.563813260558387,1,1
VWA8,2.38582728038286,0.102244513315475,0.565668921605421,-0.524765107485129,1,1,-2.68172192419427,0.0439465890286769,0.580791925489122,0.0527236264409602,1,1,-1.74240419897541,0.488626450176181,1,0.440694690013888,1,1,-1.78974363509904,0.220485402396264,0.663978315945883,-2.14864907119097,0.0949866859990046,0.710409570771991
SLC23A2,-0.975685453403684,1,1,-0.342576931647478,1,1,0.579807710291804,1,1,0.366788578477076,1,1,1.04906319735497,1,1,0.594224608291974,1,1,0.582512648578539,1,1,0.182995384236862,1,1
PRDX4,0.470053629741732,1,1,1.51435614897327,0.779613208398398,1,0.929852152422025,1,1,0.920616895163936,1,1,0.527096791391754,1,1,-0.206507745625349,1,1,-0.784825827605401,1,1,0.784490011082604,1,1
RGCC,0.519487623252778,1,1,2.9176636244276,0.0211598738740073,0.702516285081141,2.1025500479305,0.213030722224986,1,2.23798919027376,0.151330560346166,0.889712169373497,1.79943477270922,0.431699599237957,1,0.376519105069497,1,1,-1.33079710423418,0.549767343128909,1,1.56228457901959,0.354662889633515,1
PTCHD1,-0.88866840147824,1,1,-2.51307587926531,0.0718101536917745,1,-1.52354797898623,0.76573000001944,1,1.61194443723946,0.641844186767778,1,2.10127813274091,0.213699348981722,1,3.10541764977271,0.0114006313096128,0.771319624909992,0.140345378099541,1,1,-2.33295402983777,0.0589516745114048,0.57409635435482
AGRN,0.0646815123398371,1,1,-1.08215554576882,1,1,-1.01670932297166,1,1,-0.373913534269575,1,1,-0.394217657779854,1,1,0.451167143314358,1,1,0.13932597737116,1,1,-0.938803457760065,1,1
PHEX,-0.442723802993677,1,1,2.54522423607031,0.065524550444179,1,2.67936570927653,0.0442570703468751,0.581867979096399,-0.36615654410138,1,1,-0.0225205077594775,1,1,-2.16378537062276,0.182884952502983,1,0.506539035189841,1,1,2.94841304726053,0.00958229943046538,0.242985249315187
EDN1,2.43223793210809,0.0900350775840758,0.521980783774739,1.12111897618204,1,1,-1.24410489112914,1,1,1.40360033561968,0.962627370807619,1,-0.382417611003598,1,1,0.568854293905742,1,1,-2.51254655703709,0.0359589864293288,0.207652498612197,-1.19028478128017,0.701803440879542,1
