,Background...Carnivore.Rho,Background...Carnivore.P,Background...Carnivore.p.adj
PRPF4B,1.66450618465846,0.0960113161567151,0.266320265827066
SINHCAF,NA,NA,NA
TTC33,0.131559326661598,0.895332858437559,0.950986804571984
AKAP1,-2.02074978511984,0.0433056733329588,0.163010188792967
PTPA,-0.692590678054944,0.488566462051075,0.6933306524399
TASP1,1.43111901589589,0.15239610822219,0.353366272835322
MGAT4B,2.85602840066105,0.00428976760074845,0.0367669728980981
SUPT7L,0.928697790608969,0.353045726089616,0.57993757736613
GALNT16,-1.86824808608159,0.0617274990456383,0.203195359708683
SGCD,1.0298907238158,0.303061305712556,0.531506047818952
SUV39H1,0.837201025273804,0.402479581277628,0.624147575246014
ZC3H15,-0.0348213291896296,0.972222212709801,0.986708585465378
ZBTB49,-0.949787352121679,0.342220313769448,0.570190233590159
HEY1,1.33102836235844,0.183179678718836,0.393035433643201
IL21R,-2.53827152710521,0.0111401515167334,0.0675610398979253
NR1I2,0.889551596768674,0.373706706385237,0.599036135454702
KLHL25,-2.74162587485986,0.00611359312022147,0.0463123928205392
STX3,-0.683389391721928,0.49436082151697,0.699326331980324
ZNF420,2.54222263533346,0.0110149986454812,0.0672157923907651
CCDC183,-2.92620331746498,0.00343126608670058,0.0312992983968322
ZNF385A,-0.314588340945134,0.753074232611565,0.870338731517955
MAPK15,-0.360232377309232,0.718673364153355,0.851144179381968
ELAC2,0.297577417356363,0.76602571247961,0.879288762671413
PLCB1,-0.238419973343142,0.811555377535951,0.903037314384578
FBXO40,-0.0798284362989503,0.936373707594451,0.968793942391021
LIMS1,-0.120269922606416,0.90426932941808,0.954487943102042
RUNDC3B,0.862972902862129,0.38815236549908,0.611103247828465
CMTR2,2.14010040123435,0.032346653679376,0.135751222823549
TTC8,1.69549721243908,0.089981138609097,0.255474641453672
GZF1,1.20914661435159,0.226606523379226,0.44513158615982
ISYNA1,0.683524505942997,0.494275470492767,0.699326331980324
KPTN,3.03254934756437,0.0024249744448671,0.0248394691603996
ENOX2,0.898012145557436,0.369179074360598,0.595510163179609
SPRYD4,-0.191757975397112,0.847931790763449,0.925145141322739
MRPL30,2.03068742369522,0.0422867129141437,0.160856388082464
LBR,-1.27679522945473,0.20167455021276,0.416105956579208
PRIM1,-0.173066660656542,0.862599030414847,0.934637672600379
UBQLN2,-0.578481463627791,0.562939108515259,0.749771069507879
PEAR1,0.53657095123443,0.591564014056713,0.770961005319015
LRFN2,-1.5037599625891,0.132643183585329,0.324740402405176
MFSD2B,1.03265653949021,0.301764658835174,0.529602611450106
ADCY2,-2.75134705770491,0.00593507269200398,0.0455567575649127
AURKAIP1,0.500133678469218,0.616980953489983,0.788323687975129
OTUD6A,-0.176087352309681,0.860225317066702,0.933276197166811
TAF13,NA,NA,NA
FIBP,0.81932503447804,0.412600993073283,0.632078966853208
VSTM1,1.05320405892506,0.292247478607292,0.519754622805186
H1-6,-1.91965328275329,0.0549017089252975,0.188397306506093
QPCT,1.81389414069835,0.0696940249898656,0.21901547623252
ACACB,0.784291277520994,0.432869216398066,0.65056097213005
CA7,-1.83375484462304,0.0666903933819634,0.2137304870598
FAIM,0.404047459737497,0.686177819666597,0.831699232572684
PALM,-0.300836412975305,0.763539240298975,0.878181088907426
ARHGEF3,1.6876394191544,0.0914804674477941,0.257794563158261
CHST4,0.396488518191596,0.691744676488476,0.835099245185561
DUPD1,0.0400201562004233,0.968077056840407,0.98482978320934
DPYSL4,-1.17248710714439,0.241001545417784,0.461766085429053
GJB5,0.480409808174887,0.630936021425853,0.79732624205232
SNX10,0.757330349160645,0.448851972866533,0.663105043503717
TRPV2,-1.75260803211962,0.0796693116146892,0.237131322001204
KLHL17,-1.03018143121144,0.302924844729534,0.531328693595941
GSTO2,0.703179247623224,0.481944050296161,0.687766222293193
PPP1R32,-1.61564803510063,0.106170432087084,0.283339157088224
OR13H1,2.23152284068371,0.0256465162777195,0.117467762798681
SLC25A15,1.61866101467758,0.105520219321878,0.282081340078769
NF2,0.903102202511732,0.366471655174122,0.592626094308645
ZFP92,0.631304055666441,0.527841735627425,0.722939810422588
ANKRD34B,-1.07058709571432,0.284355128266878,0.5119549884757
TEKT1,-0.646237077311995,0.518125830880584,0.717113027072812
TRIM2,2.23041504844852,0.0257199014550329,0.117650881572679
MAOA,2.94728823437884,0.00320574239316638,0.0298481414031225
DCBLD1,0.172720304593038,0.86287128290151,0.934643607813643
PARVB,-1.96128467206806,0.0498458243232733,0.177068665331694
MTSS2,-1.81749819192405,0.0691408649081016,0.217823420411298
TNFSF13,1.06366272506134,0.28748151614276,0.514621015849825
IMPDH1,-1.8948544420168,0.0581116882325438,0.195530422007778
CRTC1,2.04772974402587,0.0405864876925188,0.156446812466651
DNAJB12,0.535016064416167,0.592638748918889,0.771692835771852
ATP9A,0.940680680429445,0.346868522398711,0.574497408449105
EIF4EBP1,0.103876395705792,0.917267439251531,0.961490584790597
OLFM3,0.136978729083147,0.8910476083459,0.949102344879207
TEAD3,2.31277610247995,0.0207349523375588,0.102193208226769
HELT,1.1883645857109,0.234689802504734,0.454713382330072
METTL24,2.56251937534509,0.0103915789327874,0.0647981637730085
MAP3K15,-3.55380820979278,0.000379696000704873,0.00687062426305557
FAM184A,0.370377114753782,0.711101523072608,0.846885581178328
DFFB,-0.643641200575238,0.519808126923618,0.717821177752818
CLEC12B,2.33408309173764,0.0195913714715324,0.0983003652993333
KRTDAP,0.310107872858274,0.756478925520351,0.872797790458799
PSPC1,0.704364679671701,0.481205696052507,0.686973326833908
ZC3H12B,-2.01216544451059,0.0442024997860455,0.165223778271201
PTGES2,1.00961946239274,0.312677641481705,0.540677747810533
TRIM9,-0.524683982216395,0.599802894144238,0.777252337060229
RPL14,-0.1317803426395,0.895158035238913,0.950935455732076
LRRC25,4.25397005537238,2.10013398377697e-05,0.000974682552902909
CFAP36,1.89998108963565,0.0574356013145158,0.194124328380844
OSTN,2.15923114095887,0.0308322392456385,0.131400315403276
KLHL7,0.97393495068204,0.330088838604327,0.559335797396131
NOSIP,0.127451465924396,0.898583084408064,0.952018166719091
CERKL,4.29880326760283,1.71722812764549e-05,0.000855031766735271
NANOS3,1.11620255668159,0.264335440372585,0.488606271282429
FOXR2,2.60407194354405,0.00921234168216748,0.0602154061200918
ABHD12,-0.166697851373958,0.867607796237199,0.936891808403501
NRN1L,1.34966299306383,0.177124108054695,0.385611005185819
PHF10,-2.25448840628366,0.0241654592190427,0.113552129876417
FBXL14,NA,NA,NA
DLGAP4,-0.484316683215497,0.628161137712988,0.795826019697548
SFN,-0.592176400352485,0.553732470814064,0.742772093098223
AMTN,2.0406023360447,0.0412903698034554,0.158348199626258
RAP1GDS1,0.550930839092046,0.581681085978902,0.763707193736553
NEO1,0.141346150002553,0.88759649312256,0.947651525487941
RPGR,-1.44283412310846,0.149067204191463,0.348170790529207
PIK3AP1,0.723268860251159,0.469514720242718,0.6789818283062
TAS1R3,-0.624616435490989,0.532222830069952,0.726389153893819
SDC3,2.37447974420318,0.01757370041641,0.0915418245702147
SRFBP1,3.72513327375488,0.000195212059162336,0.00436816031789292
ANP32B,0.692244614902984,0.488783725099622,0.693512065891963
YIF1B,1.85164844927811,0.0640763210322563,0.208079973018029
LRRC17,-0.551309195746783,0.581421735774682,0.763494806485142
ERMP1,-0.31613913313601,0.751896904798762,0.869819000508257
SAXO2,-2.88456833113902,0.00391950688532539,0.0344060858345813
RPS16,NA,NA,NA
GJB4,-2.96407129145368,0.00303597942564468,0.0286813985106985
VMAC,2.37940038543348,0.0173408292341397,0.0908617557851853
RIOK3,-0.162793573813663,0.870680968126592,0.938794616213937
PTCHD4,0.226832289451907,0.820554154699739,0.908711721110258
ZCCHC13,0.865867741910686,0.386562694898471,0.609813600838052
CLIC5,-0.71121006313715,0.476954073573458,0.684712077257427
GRM8,-3.5659352706359,0.000362560858792404,0.00664194554369591
ALDH3A2,-0.0831343669756579,0.933744699523176,0.968065081095136
ZNF189,3.96970092668413,7.19629010111823e-05,0.002199402728669
SERINC1,0.7312061383022,0.464653251405066,0.675211481966705
GALNT15,2.24394640677356,0.0248358497888785,0.114945113350374
DUSP15,0.00184545510786118,0.998527540697576,0.999406771816998
ANKRD6,0.753102039271706,0.451388599083471,0.665118115082622
SLC35F4,1.86628889022829,0.0620009582996041,0.203596273962217
DNAJB13,1.68181269450012,0.0926051663284332,0.259940990494801
KSR2,-1.57784433965489,0.114601374662727,0.296551517949307
BORCS7,NA,NA,NA
ELSPBP1,-0.132058599433019,0.894937941910647,0.950935455732076
NCCRP1,-1.27015792212454,0.204028382717273,0.418778977739509
USP54,2.82087389370463,0.00478930258158662,0.0394180311545254
NFASC,-0.510081280338104,0.609994519290674,0.784076917227439
ZNF292,5.80537684426202,6.42213954518343e-09,5.62761443983192e-06
TSSK4,0.566663201321532,0.570943026627635,0.755745624242935
ZNF648,0.871820913735266,0.383306083489454,0.606585305980943
CLEC18B,1.49695855937804,0.134404041335184,0.327239891443842
HMX2,-0.562344334236293,0.573881437703839,0.758178243278201
KCNJ11,-1.14848835145205,0.25076701904205,0.471996953978634
MYMK,-0.0944903103811191,0.924719679203531,0.964553955062673
ABCA9,1.31849434192748,0.187338217887292,0.397866185841501
SLC26A3,3.96917132106788,7.21230148631988e-05,0.00219982510040146
AIDA,0.94007509261567,0.347179043836011,0.574807783398467
FPR2,-0.28302603732616,0.777156877774999,0.885555865993067
TRAF3IP2,0.748527570705779,0.454142001427022,0.667507559566995
GLI4,-1.97362799574965,0.048424058006653,0.174115868064572
PLCH1,0.579631211207919,0.562163340759545,0.749335179062253
KCTD21,NA,NA,NA
MIOS,0.716630422978312,0.473602167386646,0.682141359290516
DOK7,-1.39523750634932,0.162944230271129,0.366666306900914
PLAUR,2.26719439910547,0.0233783528348137,0.111034410220805
DOK4,-1.20494848125683,0.228223191016758,0.447313884687042
FGFR3,-0.0633484194462468,0.949489060017411,0.975779820272635
RNF133,-1.28308607148385,0.199461922996583,0.413469663096169
ENOSF1,1.38893661748081,0.164852024495903,0.369155605710335
GPT2,-1.42442768250588,0.154322705506321,0.355258806291878
IFITM10,-2.39140656238004,0.0167839555183804,0.0887101367767614
C3orf33,3.83959169814237,0.000123239094146042,0.00320054021909641
HRH3,-4.0058477390695,6.17954479138239e-05,0.0019812753737317
ETV7,-0.109815159255115,0.912555968411507,0.959171065240823
MEF2C,NA,NA,NA
NAALADL1,2.55952922806533,0.0104814041637193,0.0650758966656851
FBXO38,0.510878597181505,0.609436068844093,0.783925591720156
RASSF4,-0.218145082497947,0.827316072372601,0.912852346658849
ZNF326,2.13732204383832,0.0325718071176188,0.136380972145054
UBE2V1,0.782220688345558,0.434084888146648,0.651481712058895
KCNK7,-0.250720835242058,0.802029950896782,0.89833328652774
KRTAP24-1,-0.874239079226513,0.381988068125201,0.605666630166097
SOX18,-1.26235539938121,0.206820930387316,0.421518884553277
XRRA1,-0.505868317750392,0.612949094842231,0.785487792543771
INSIG1,0.688912792141092,0.490878148863921,0.695761591522931
XIRP1,1.99507146257661,0.0460350862963438,0.168763357588323
TMEM201,-2.6615146631624,0.00777899526425252,0.0541540517539654
TUBB4B,0.403893517495393,0.686291023502298,0.831699232572684
PRDX6,1.46699391278489,0.142377711271733,0.338081204725596
NUP43,-1.72111720846938,0.085229557213044,0.247111029230436
LIN54,1.82186514603355,0.0684754499517248,0.216817296467485
RTL4,3.42649015948953,0.00061143591623834,0.00946875579039744
PTAR1,-0.215979698862416,0.829003572071075,0.913641652978067
CPSF7,-2.60976683926604,0.00906039530325741,0.0595199493993367
GSPT2,-0.593404022822547,0.552910797312763,0.742199576789147
UPK3BL1,2.46388579744813,0.0137439895069119,0.0776073489355741
GFRAL,4.2103330537353,2.54994495448e-05,0.00110497968468999
GTF2F2,-1.78515448918391,0.0742362616572294,0.227257871852557
UTS2B,1.68927952442842,0.0911658753502968,0.257390399482241
CYB5A,1.55635170376541,0.119624482942029,0.304575859398533
VAPA,2.74767346954066,0.00600197497927152,0.0458130445499014
FOXN2,2.68844616213412,0.00717854104461092,0.0514518774715093
RANBP3,0.637263169756653,0.52395343681079,0.72099352804742
SOCS2,1.87674715853557,0.0605527558671368,0.200855592893742
PTGES,2.44096202481289,0.0146481950210606,0.0811802884216994
BRAT1,-2.15114948009481,0.0314644030924982,0.133276120930111
IFT27,-0.428698414284327,0.668142714782459,0.820763293812912
PAQR9,1.89931206457216,0.0575234575385537,0.194290258537114
PDE4D,0.540762284147354,0.588671442072569,0.769057556424433
RRP1B,-1.82715951311994,0.0676757892879882,0.215556204940368
NHLRC1,0.278353804524507,0.780740777323634,0.887444180861402
VWC2,-1.60639594302987,0.108186941712736,0.286452407985405
MOCS1,1.63848141116542,0.101321308653758,0.274793368948455
ADGRL1,0.122988009253619,0.902116593107254,0.953739487382494
DNMT1,5.33355761617598,9.63069859499653e-08,2.41361357954938e-05
OR1J4,1.73938771977991,0.081966586835793,0.241674261767621
PPP1CC,NA,NA,NA
ACSL4,-0.520978584474628,0.602381689985839,0.778915940520858
LRRIQ4,0.57656347167306,0.56423438118234,0.750831184941491
GPR18,0.437764989276241,0.661556652868301,0.816332462594833
TERB2,1.10372804926765,0.269711124362349,0.495315849662512
IDS,-0.282129996320411,0.777843833350774,0.88567930402751
H1-0,-0.616387736892695,0.537638645010561,0.72990714859332
HNRNPA1,NA,NA,NA
BROX,0.335063673647759,0.737577054755049,0.861388793174902
KLRG2,2.78428736005343,0.00536454832213653,0.0425681863429905
MCCC2,1.48151726591583,0.138468787432021,0.332664013722707
EXD3,-0.104409853094221,0.916844103782274,0.961444457769615
ACER2,0.657424368967197,0.510908086706337,0.711674377008169
ADIPOR1,0.963919574706344,0.335086249118531,0.564183803292405
IL1F10,0.177857815621713,0.858834640811112,0.932367463529881
ANKRD55,-1.10529273974559,0.269032762836532,0.494311541394541
CAV1,-1.92577399838813,0.0541325994748608,0.186656520378829
ANAPC1,1.58012545876409,0.114078138061575,0.295604508363244
BSDC1,2.35598753790277,0.0184735374381664,0.0943568554543843
BEND7,NA,NA,NA
RNF19A,2.79687025711148,0.00516002496720069,0.0416039117596765
ESR2,0.284465216971278,0.77605388627068,0.88472496496226
GATA2,2.20231183394537,0.0276432888430763,0.123297949776369
IL4I1,1.33573196139064,0.181636898688303,0.391766921270331
SLC25A40,1.3528544590894,0.176102130728481,0.384443632369943
TMEM221,3.60510834269533,0.000312022730515706,0.00594662331909337
B4GALNT1,0.864164211658189,0.387497689067406,0.610610258783377
FCF1,NA,NA,NA
ZNF606,0.733431814059555,0.46329510125391,0.674200780591861
NBR1,1.10880472926972,0.267514429861784,0.492484632937272
TSTD2,3.13960338501083,0.00169176707760906,0.0193890766609292
MGAT3,-0.627066161368268,0.530615867232118,0.725417837582449
TOX2,1.39343265120319,0.16348899784604,0.367251876398401
LCN6,-0.322040037355893,0.747422363428919,0.867452330380545
SERPINA12,-0.846186259056426,0.397448846200293,0.61951262571927
LIMA1,3.28264474022343,0.00102838176807523,0.0135766256773901
RTL6,-0.416849316978272,0.676788627232998,0.825508645984961
SH2B3,2.47171594930407,0.0134466310733733,0.0765607691973926
DLK1,0.263707030108279,0.792005677997663,0.893226534167169
FBXL5,0.762102636002921,0.44599874972124,0.660867481233572
C2orf80,4.25895827969008,2.05381794770342e-05,0.000960520131076398
KAT5,NA,NA,NA
KLHL6,1.60853326167028,0.107718437508455,0.28578108637568
RHBDD1,-1.2834241081575,0.199343532171432,0.413466135376498
NOXA1,0.783206927751188,0.433505607361173,0.651146121055834
CORO1B,0.337898566940526,0.735439627527865,0.860138887698258
PTMA,NA,NA,NA
NFYA,NA,NA,NA
CAPRIN1,2.91083682945873,0.00360462207472624,0.0324761546660626
FLRT3,-1.92318159427478,0.0544572479439566,0.187239035667613
SGK2,0.938043103243912,0.348222259504368,0.57566162226992
SLC24A5,0.887716492072761,0.374693272358429,0.599900206181187
SYDE2,5.78422333654819,7.28481066605093e-09,5.62761443983192e-06
LCTL,1.965087994142,0.0494040539312191,0.176374349231658
ATP7A,1.27337306273229,0.202885691415606,0.417573520642823
DCAF5,1.90475654320817,0.0568117251985739,0.192491643039873
CDH5,-0.0963481160012172,0.923244097763372,0.963750190771803
NAPEPLD,1.36073749544449,0.173596660791393,0.381506686221955
ING4,NA,NA,NA
CFAP65,1.42695495952965,0.153592877588255,0.354392527281662
TMEM248,-0.356820620070031,0.721226098500164,0.852734458495594
SERPINA6,3.43747738503122,0.000587159748490876,0.00920659138483556
CLUAP1,-0.256485291202278,0.797576136597878,0.896351019954264
TMEM202,3.66784750381515,0.000244600989285664,0.00505228719215457
PPA2,3.96756999945839,7.26091891753825e-05,0.00220125882586739
GNA14,-0.116354243845536,0.907371797132606,0.956265344758
MESP2,0.779120011842135,0.435909022792159,0.653255329452432
PMEPA1,0.835869474833187,0.403228336631617,0.624700648869733
PRR19,2.40824519633773,0.0160294112784118,0.0862068159490267
RAD1,-0.413398733732236,0.679314502219749,0.827314503108315
DNER,-2.72911426157619,0.00635046958909332,0.047437660810331
JARID2,-0.025878181957098,0.979354502494331,0.989820785993229
FAM163A,-0.543110446775519,0.587053760275448,0.76798478609396
TRIM29,-3.94525694388683,7.97144541545219e-05,0.00233658137840457
DPP8,2.76308027948302,0.00572586814302748,0.0445420999827751
TAF9B,0.447356865706107,0.654617414575376,0.812486401294108
TMEM220,0.742737929102864,0.457640361536937,0.670633357141349
CEP97,1.15610561635251,0.247637959046372,0.468702921934553
MYB,0.7247193345252,0.468624231245787,0.678653098935322
EPB41L3,1.87372496857707,0.060968342650516,0.201667612942325
DALRD3,2.09679406592033,0.0360118091271052,0.145060159079636
OR2S2,-0.0918922275105749,0.926783666881871,0.965434430128348
ZNF70,2.81926546923141,0.00481336914058418,0.0394864330425337
NADK,-2.25659817380605,0.0240331945901279,0.113323031374021
SLC24A2,-1.27582108674694,0.20201877167133,0.416587530118183
IKZF2,1.9329427699828,0.0532432482974149,0.184559410937812
CIR1,2.88192915922297,0.00395248583882403,0.0346551192760332
PPP1R17,2.79556078436187,0.00518097579941245,0.0416611406929225
KCNQ5,-0.282174502695373,0.777809708149971,0.88567930402751
PEAK3,-1.71419247090311,0.0864933832089141,0.249008023130998
RASSF6,-0.748416828628087,0.454208774987663,0.667507559566995
PDPK1,-0.519456014761285,0.603442778271232,0.779563683899912
CLDN14,-1.34990553358149,0.177046286484067,0.385497394998684
IFNAR2,0.678525773953777,0.497438387630411,0.701335783172819
DPY30,NA,NA,NA
DPH5,-0.0467057946212839,0.962747711948007,0.98227964069495
SSX2IP,3.03360859678935,0.00241647721117277,0.0247861990616678
